"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 24, 2016","8,723.93","8,698.20","8,791.60","8,681.20","31.31M","0.30%"
"Aug 23, 2016","8,698.22","8,733.50","8,758.90","8,606.80","40.73M","-0.40%"
"Aug 22, 2016","8,733.53","8,833.00","8,853.90","8,719.80","49.93M","-1.13%"
"Aug 19, 2016","8,832.97","8,883.20","8,987.10","8,815.30","53.35M","-0.57%"
"Aug 18, 2016","8,883.22","8,832.40","8,884.50","8,786.70","38.20M","0.58%"
"Aug 17, 2016","8,832.41","8,666.90","8,834.30","8,666.90","39.79M","1.91%"
"Aug 16, 2016","8,666.86","8,573.80","8,709.60","8,543.40","37.11M","1.09%"
"Aug 15, 2016","8,573.76","8,580.80","8,593.00","8,515.40","18.37M","-0.08%"
"Aug 12, 2016","8,580.82","8,440.60","8,634.90","8,440.60","29.75M","1.66%"
"Aug 11, 2016","8,440.61","8,510.70","8,511.20","8,375.90","23.59M","-0.82%"
"Aug 10, 2016","8,510.70","8,597.10","8,597.10","8,491.00","24.05M","-1.01%"
"Aug 09, 2016","8,597.11","8,524.20","8,614.40","8,521.10","31.26M","0.86%"
"Aug 08, 2016","8,524.21","8,396.20","8,527.60","8,396.20","23.59M","1.52%"
"Aug 05, 2016","8,396.24","8,297.70","8,464.30","8,292.20","42.29M","1.19%"
"Aug 04, 2016","8,297.74","8,135.40","8,350.90","8,135.40","41.82M","2.00%"
"Aug 03, 2016","8,135.36","8,183.10","8,183.10","8,089.10","54.27M","-0.58%"
"Aug 02, 2016","8,183.11","8,454.90","8,454.90","8,172.10","53.05M","-3.21%"
"Aug 01, 2016","8,454.87","8,233.90","8,471.30","8,233.40","34.07M","2.68%"
"Jul 29, 2016","8,233.87","8,342.30","8,356.80","8,175.60","57.96M","-1.30%"
"Jul 28, 2016","8,342.27","8,424.90","8,425.30","8,320.00","43.85M","-0.98%"
"Jul 27, 2016","8,424.89","8,421.50","8,479.40","8,406.40","27.18M","0.04%"
"Jul 26, 2016","8,421.52","8,545.40","8,554.30","8,342.80","40.37M","-1.45%"
"Jul 25, 2016","8,545.38","8,601.50","8,646.60","8,530.90","28.87M","-0.65%"
"Jul 22, 2016","8,601.45","8,624.60","8,624.70","8,503.40","27.54M","-0.27%"
"Jul 21, 2016","8,624.65","8,559.30","8,655.70","8,559.30","36.74M","0.76%"
"Jul 20, 2016","8,559.27","8,553.60","8,563.50","8,503.40","48.73M","0.07%"
"Jul 19, 2016","8,553.61","8,487.00","8,576.00","8,484.80","43.65M","0.79%"
"Jul 18, 2016","8,486.95","8,386.90","8,517.70","8,383.20","48.06M","1.19%"
"Jul 15, 2016","8,386.89","8,354.10","8,442.80","8,353.00","32.23M","0.39%"
"Jul 14, 2016","8,354.05","8,405.60","8,411.20","8,305.40","29.67M","-0.61%"
"Jul 13, 2016","8,405.61","8,284.60","8,451.70","8,283.50","41.71M","1.46%"
"Jul 12, 2016","8,284.60","8,328.60","8,347.40","8,270.70","35.12M","-0.53%"
"Jul 11, 2016","8,328.60","8,281.50","8,407.40","8,246.10","32.28M","0.57%"
"Jul 08, 2016","8,281.52","8,254.90","8,285.30","8,151.00","37.20M","0.32%"
"Jul 07, 2016","8,254.87","8,125.80","8,320.70","8,122.50","41.52M","1.59%"
"Jul 06, 2016","8,125.79","8,273.50","8,273.50","8,017.60","41.46M","-1.78%"
"Jul 05, 2016","8,273.45","8,346.40","8,350.50","8,252.80","30.32M","-0.87%"
"Jul 04, 2016","8,346.43","8,233.00","8,354.50","8,227.60","27.11M","1.38%"
"Jul 01, 2016","8,233.01","8,221.40","8,318.20","8,201.40","28.96M","0.14%"
"Jun 30, 2016","8,221.39","8,029.20","8,245.40","8,029.20","45.79M","2.39%"
"Jun 29, 2016","8,029.19","7,906.50","8,119.40","7,906.50","42.57M","1.55%"
"Jun 28, 2016","7,906.55","8,019.40","8,019.40","7,697.60","52.25M","-1.41%"
"Jun 27, 2016","8,019.40","8,020.40","8,105.60","7,919.20","45.72M","-0.01%"
"Jun 24, 2016","8,020.41","8,344.50","8,492.20","7,850.60","77.33M","-3.88%"
"Jun 23, 2016","8,344.47","8,286.30","8,374.50","8,226.40","36.07M","0.70%"
"Jun 22, 2016","8,286.33","8,261.20","8,363.20","8,237.40","45.18M","0.30%"
"Jun 21, 2016","8,261.20","8,376.90","8,396.00","8,161.60","61.73M","-1.38%"
"Jun 20, 2016","8,376.92","7,948.40","8,376.92","7,944.00","57.53M","5.39%"
"Jun 17, 2016","7,948.38","7,967.00","7,980.80","7,885.50","86.00M","-0.23%"
"Jun 16, 2016","7,966.98","8,045.40","8,099.70","7,933.60","60.12M","-0.97%"
"Jun 15, 2016","8,045.38","8,099.00","8,165.30","7,999.40","53.53M","-0.66%"
"Jun 14, 2016","8,098.98","8,429.80","8,429.80","8,057.30","59.88M","-3.92%"
"Jun 10, 2016","8,429.79","8,542.20","8,542.20","8,375.10","49.38M","-1.32%"
