"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 30, 2012","1,221.56","1,218.90","1,223.20","1,218.50","30.71M","0.24%"
"Jan 27, 2012","1,218.59","1,225.40","1,226.10","1,211.60","33.39M","0.21%"
"Jan 26, 2012","1,216.00","1,225.40","1,226.10","1,211.60","-","-0.74%"
"Jan 25, 2012","1,225.12","1,225.60","1,231.80","1,220.80","41.50M","-0.00%"
"Jan 24, 2012","1,225.18","1,232.70","1,237.90","1,224.60","47.86M","-0.54%"
"Jan 23, 2012","1,231.82","1,235.40","1,236.70","1,228.50","32.40M","-0.23%"
"Jan 20, 2012","1,234.68","1,227.20","1,237.90","1,227.00","47.10M","0.74%"
"Jan 19, 2012","1,225.67","1,219.50","1,230.90","1,219.40","51.93M","0.63%"
"Jan 18, 2012","1,217.95","1,215.10","1,220.60","1,210.50","31.39M","0.22%"
"Jan 17, 2012","1,215.25","1,198.90","1,215.80","1,198.80","49.22M","1.38%"
"Jan 16, 2012","1,198.69","1,213.20","1,213.80","1,198.60","36.30M","-1.32%"
"Jan 13, 2012","1,214.73","1,214.30","1,218.40","1,211.10","32.52M","0.11%"
"Jan 12, 2012","1,213.37","1,208.90","1,215.90","1,207.60","39.86M","0.35%"
"Jan 11, 2012","1,209.12","1,193.00","1,209.10","1,191.60","35.71M","1.32%"
"Jan 10, 2012","1,193.40","1,178.50","1,194.50","1,178.40","52.61M","1.22%"
"Jan 09, 2012","1,179.01","1,183.10","1,186.40","1,175.60","31.57M","-0.29%"
"Jan 06, 2012","1,182.47","1,181.60","1,189.40","1,180.60","30.62M","0.01%"
"Jan 05, 2012","1,182.37","1,194.50","1,195.20","1,181.10","35.49M","-1.10%"
"Jan 04, 2012","1,195.52","1,179.90","1,205.10","1,179.60","52.78M","1.37%"
"Jan 03, 2012","1,179.36","1,172.60","1,179.60","1,169.40","26.53M","0.49%"
"Jan 02, 2012","1,173.60","1,172.60","1,175.20","1,169.40","-","0.08%"
"Dec 30, 2011","1,172.72","1,165.60","1,175.90","1,164.20","17.68M","0.60%"
"Dec 29, 2011","1,165.67","1,172.10","1,172.10","1,161.10","22.80M","-0.60%"
"Dec 28, 2011","1,172.73","1,187.10","1,190.50","1,172.70","26.86M","-0.88%"
"Dec 27, 2011","1,183.10","1,187.10","1,190.50","1,182.60","-","-0.23%"
"Dec 23, 2011","1,185.77","1,176.80","1,185.80","1,176.80","31.01M","0.92%"
"Dec 22, 2011","1,174.96","1,192.10","1,192.10","1,171.90","63.45M","-1.53%"
"Dec 21, 2011","1,193.18","1,178.40","1,198.10","1,178.40","80.66M","1.36%"
"Dec 20, 2011","1,177.14","1,182.50","1,183.80","1,174.30","81.95M","-0.52%"
"Dec 19, 2011","1,183.34","1,227.40","1,227.40","1,183.30","85.24M","-3.95%"
"Dec 16, 2011","1,231.98","1,235.40","1,235.50","1,220.30","98.41M","-0.32%"
"Dec 15, 2011","1,235.89","1,235.90","1,239.70","1,228.60","79.68M","-0.06%"
"Dec 14, 2011","1,236.65","1,232.40","1,239.30","1,229.90","35.17M","0.28%"
"Dec 13, 2011","1,233.20","1,244.30","1,244.30","1,233.20","54.41M","-1.00%"
"Dec 12, 2011","1,245.67","1,236.30","1,254.40","1,235.90","56.96M","0.90%"
"Dec 09, 2011","1,234.62","1,246.60","1,246.70","1,228.80","41.26M","-1.09%"
