"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 04, 2012","509.24","505.80","510.60","504.80","2.78M","1.09%"
"Jan 03, 2012","503.76","499.30","504.70","497.30","1.58M","0.49%"
"Jan 02, 2012","501.30","499.30","504.70","497.30","-","0.56%"
"Dec 30, 2011","498.52","499.80","503.50","497.20","1.12M","-0.04%"
"Dec 29, 2011","498.70","500.60","501.30","493.60","1.09M","-0.77%"
"Dec 28, 2011","502.58","503.00","505.80","498.10","1.74M","-0.14%"
"Dec 27, 2011","503.30","503.00","505.40","500.80","-","-0.01%"
"Dec 23, 2011","503.37","504.70","506.80","501.10","2.01M","0.23%"
"Dec 22, 2011","502.20","499.80","506.10","492.20","4.18M","-0.18%"
"Dec 21, 2011","503.12","500.00","510.20","499.00","2.14M","1.79%"
"Dec 20, 2011","494.28","488.90","495.10","488.90","2.71M","1.15%"
"Dec 19, 2011","488.68","495.90","497.20","488.70","2.76M","-1.80%"
"Dec 16, 2011","497.63","504.90","504.90","494.90","4.66M","-0.73%"
"Dec 15, 2011","501.31","500.60","504.20","498.20","6.33M","0.43%"
"Dec 14, 2011","499.17","492.30","499.80","492.20","1.93M","0.99%"
"Dec 13, 2011","494.27","495.20","496.10","491.40","2.72M","-1.59%"
"Dec 12, 2011","502.24","503.40","504.40","500.50","2.45M","0.77%"
"Dec 09, 2011","498.38","503.30","505.30","498.40","2.31M","-1.44%"
"Dec 08, 2011","505.67","506.10","506.90","503.70","3.10M","0.32%"
"Dec 07, 2011","504.07","503.70","507.60","502.60","1.85M","0.74%"
"Dec 06, 2011","500.37","511.60","511.60","499.90","3.54M","-2.23%"
"Dec 05, 2011","511.77","507.40","513.20","505.70","3.25M","0.63%"
"Dec 02, 2011","508.58","511.80","511.90","507.00","3.17M","-0.59%"
"Dec 01, 2011","511.62","509.90","514.00","508.70","6.49M","2.26%"
"Nov 30, 2011","500.33","500.60","504.00","497.70","5.68M","-0.15%"
"Nov 29, 2011","501.06","501.90","503.90","496.70","3.33M","0.10%"
"Nov 28, 2011","500.57","500.30","505.20","496.40","3.21M","0.26%"
"Nov 25, 2011","499.26","498.60","499.90","496.10","3.40M","0.09%"
"Nov 24, 2011","498.82","500.80","500.80","497.80","6.61M","-0.15%"
"Nov 23, 2011","499.59","504.90","504.90","497.60","5.30M","-1.20%"
"Nov 22, 2011","505.65","507.10","509.40","500.00","3.10M","-0.59%"
"Nov 21, 2011","508.66","507.90","511.70","505.70","1.64M","-0.07%"
"Nov 18, 2011","509.04","512.30","512.80","507.40","3.14M","-1.26%"
"Nov 17, 2011","515.54","513.50","516.50","510.80","2.49M","-0.23%"
"Nov 16, 2011","516.73","523.00","523.60","515.60","2.49M","-0.90%"
"Nov 15, 2011","521.41","519.30","524.20","518.00","2.95M","1.07%"
"Nov 14, 2011","515.88","528.70","529.80","515.90","2.85M","-0.70%"
"Nov 11, 2011","519.51","512.30","519.50","512.30","2.60M","1.46%"
"Nov 10, 2011","512.03","515.60","516.00","510.30","4.28M","-2.65%"
"Nov 09, 2011","525.98","517.90","530.30","515.90","7.52M","-0.01%"
"Nov 08, 2011","526.05","530.30","533.40","524.10","9.55M","-1.13%"
"Nov 07, 2011","532.06","513.00","535.20","513.00","17.12M","10.69%"
"Nov 04, 2011","480.67","481.60","486.20","476.60","2.96M","1.42%"
"Nov 03, 2011","473.96","480.30","481.00","471.60","3.88M","-1.00%"
"Nov 02, 2011","478.77","480.80","481.50","475.10","2.42M","-1.61%"
"Nov 01, 2011","486.61","491.50","493.60","483.70","1.77M","-1.62%"
"Oct 31, 2011","494.60","494.80","498.20","490.90","2.17M","-0.15%"
"Oct 28, 2011","495.33","490.00","496.30","489.00","4.38M","2.06%"
"Oct 27, 2011","485.35","476.70","488.40","476.70","2.34M","1.45%"
"Oct 26, 2011","478.39","473.30","481.20","472.30","2.66M","-0.38%"
"Oct 25, 2011","480.22","486.40","486.40","477.00","2.85M","-1.71%"
"Oct 24, 2011","488.56","481.10","488.60","478.20","3.67M","2.43%"
"Oct 21, 2011","476.95","474.20","484.20","474.20","3.76M","0.42%"
"Oct 20, 2011","474.95","484.30","484.40","474.30","2.97M","-2.66%"
"Oct 19, 2011","487.93","482.90","489.70","482.50","2.30M","1.82%"
"Oct 18, 2011","479.20","487.80","487.80","479.20","1.90M","-2.09%"
"Oct 17, 2011","489.42","487.80","493.90","487.80","2.31M","1.04%"
"Oct 14, 2011","484.39","481.70","485.80","479.20","2.98M","-0.28%"
"Oct 13, 2011","485.77","484.20","485.80","478.80","3.91M","0.72%"
"Oct 12, 2011","482.29","477.70","482.30","474.90","3.09M","0.31%"
"Oct 11, 2011","480.80","474.40","482.00","473.20","4.81M","1.88%"
"Oct 10, 2011","471.93","470.80","476.60","469.10","3.40M","0.12%"
"Oct 07, 2011","471.36","473.70","477.00","468.10","5.96M","-0.39%"
"Oct 06, 2011","473.19","467.50","474.20","467.50","4.72M","1.98%"
