"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 22, 2016","8,897.94","8,669.80","8,936.50","8,669.80","177.43M","2.63%"
"Sep 21, 2016","8,669.82","8,616.90","8,703.50","8,616.90","147.44M","0.61%"
"Sep 20, 2016","8,616.90","8,560.40","8,656.90","8,560.40","189.94M","0.66%"
"Sep 19, 2016","8,560.40","8,521.30","8,595.20","8,484.40","44.03M","0.46%"
"Sep 16, 2016","8,521.26","8,509.50","8,575.50","8,509.50","219.12M","0.14%"
"Sep 15, 2016","8,509.47","8,436.40","8,512.50","8,421.00","144.97M","0.87%"
"Sep 14, 2016","8,436.39","8,488.10","8,488.10","8,383.80","168.28M","-0.61%"
"Sep 13, 2016","8,488.12","8,453.60","8,624.70","8,453.60","165.42M","0.41%"
"Sep 12, 2016","8,453.62","8,735.80","8,735.80","8,441.00","138.07M","-3.23%"
"Sep 09, 2016","8,735.75","8,667.10","8,759.60","8,630.50","127.77M","0.79%"
"Sep 08, 2016","8,667.07","8,793.10","8,793.10","8,604.00","133.40M","-1.43%"
"Sep 07, 2016","8,793.08","8,760.80","8,848.90","8,749.90","180.24M","0.37%"
"Sep 06, 2016","8,760.79","8,734.60","8,760.80","8,678.50","117.46M","0.30%"
"Sep 05, 2016","8,734.58","8,540.50","8,739.80","8,540.50","126.19M","2.27%"
"Sep 02, 2016","8,540.54","8,511.00","8,597.10","8,511.00","148.35M","0.35%"
"Sep 01, 2016","8,510.96","8,653.70","8,653.70","8,492.00","117.28M","-1.65%"
"Aug 31, 2016","8,653.69","8,866.60","8,866.60","8,621.90","170.86M","-2.40%"
"Aug 30, 2016","8,866.56","8,808.70","8,893.70","8,808.70","118.84M","0.66%"
"Aug 29, 2016","8,808.73","8,890.10","8,929.20","8,755.10","128.01M","-0.91%"
"Aug 26, 2016","8,890.06","8,898.10","8,934.40","8,882.80","160.39M","-0.09%"
"Aug 25, 2016","8,898.10","9,022.00","9,022.00","8,855.10","154.43M","-1.37%"
"Aug 24, 2016","9,021.98","8,966.40","9,046.80","8,966.40","115.13M","0.62%"
"Aug 23, 2016","8,966.43","8,920.30","9,008.70","8,894.00","115.96M","0.52%"
"Aug 22, 2016","8,920.30","9,012.00","9,012.00","8,900.50","93.02M","-1.02%"
"Aug 19, 2016","9,011.98","8,907.50","9,013.70","8,907.50","107.70M","1.17%"
"Aug 18, 2016","8,907.50","8,868.60","8,954.80","8,868.60","127.25M","0.44%"
"Aug 17, 2016","8,868.61","8,795.70","8,915.70","8,795.70","111.59M","0.83%"
"Aug 16, 2016","8,795.74","8,727.50","8,809.60","8,727.50","111.13M","0.78%"
"Aug 15, 2016","8,727.55","8,861.80","8,861.80","8,704.20","117.02M","-1.52%"
"Aug 12, 2016","8,861.83","8,743.90","8,864.50","8,743.90","116.29M","1.35%"
"Aug 11, 2016","8,743.93","8,802.00","8,802.00","8,710.00","103.03M","-0.66%"
"Aug 10, 2016","8,802.01","8,808.20","8,808.20","8,721.60","116.52M","-0.07%"
"Aug 09, 2016","8,808.19","8,824.90","8,847.40","8,770.20","110.38M","-0.19%"
"Aug 08, 2016","8,824.93","8,764.90","8,830.50","8,723.00","120.70M","0.69%"
"Aug 05, 2016","8,764.86","8,615.60","8,771.50","8,615.60","117.16M","1.73%"
"Aug 04, 2016","8,615.55","8,613.50","8,754.70","8,603.50","122.06M","0.02%"
"Aug 03, 2016","8,613.52","8,623.90","8,684.10","8,608.30","125.70M","-0.12%"
"Aug 02, 2016","8,623.91","8,725.50","8,752.50","8,623.90","138.32M","-1.16%"
"Aug 01, 2016","8,725.48","8,647.60","8,796.20","8,647.60","120.23M","0.90%"
"Jul 29, 2016","8,647.57","8,755.50","8,755.50","8,645.70","206.76M","-1.23%"
"Jul 28, 2016","8,755.54","8,627.90","8,808.40","8,611.00","148.50M","1.48%"
"Jul 27, 2016","8,627.93","8,481.70","8,697.70","8,481.70","156.22M","1.72%"
"Jul 26, 2016","8,481.66","8,444.30","8,481.70","8,379.30","131.41M","-0.00%"
"Jul 25, 2016","8,481.77","8,513.20","8,527.50","8,456.20","111.02M","-0.37%"
"Jul 22, 2016","8,513.23","8,492.40","8,593.50","8,483.00","149.66M","0.25%"
"Jul 21, 2016","8,492.36","8,528.90","8,546.90","8,468.80","165.88M","-0.43%"
"Jul 20, 2016","8,528.86","8,647.20","8,647.20","8,478.30","153.43M","-1.37%"
"Jul 19, 2016","8,647.24","8,809.40","8,809.40","8,639.10","131.82M","-1.84%"
