"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 11, 2016","6,336.13","6,178.30","6,341.10","6,178.30","73.71M","2.55%"
"Jul 08, 2016","6,178.32","6,181.60","6,197.30","6,160.90","69.37M","-0.05%"
"Jul 07, 2016","6,181.60","6,149.50","6,227.50","6,144.60","93.21M","0.52%"
"Jul 06, 2016","6,149.50","6,212.40","6,212.40","6,075.90","114.59M","-1.01%"
"Jul 05, 2016","6,212.36","6,299.30","6,299.30","6,197.90","82.94M","-1.38%"
"Jul 04, 2016","6,299.28","6,327.00","6,327.00","6,235.10","73.92M","-0.44%"
"Jul 01, 2016","6,327.02","6,354.80","6,386.60","6,306.50","92.77M","-0.44%"
"Jun 30, 2016","6,354.80","6,239.60","6,372.20","6,239.60","128.84M","1.85%"
"Jun 29, 2016","6,239.58","6,188.50","6,294.60","6,188.50","119.22M","0.82%"
"Jun 28, 2016","6,188.55","6,189.40","6,208.40","6,071.50","148.77M","-0.01%"
"Jun 27, 2016","6,189.37","6,237.50","6,237.50","6,066.40","148.99M","-0.77%"
"Jun 24, 2016","6,237.52","6,514.00","6,578.90","6,173.00","209.06M","-4.24%"
"Jun 23, 2016","6,513.98","6,519.50","6,550.50","6,498.50","72.55M","-0.09%"
"Jun 22, 2016","6,519.57","6,514.30","6,561.40","6,493.80","68.20M","0.08%"
"Jun 21, 2016","6,514.35","6,463.80","6,544.10","6,463.80","86.93M","0.78%"
"Jun 20, 2016","6,463.82","6,290.60","6,463.82","6,290.60","81.14M","2.75%"
"Jun 17, 2016","6,290.56","6,237.00","6,312.20","6,237.00","132.25M","0.86%"
"Jun 16, 2016","6,236.97","6,279.90","6,333.10","6,220.60","158.00M","-0.68%"
"Jun 15, 2016","6,279.89","6,385.70","6,385.70","6,279.89","106.18M","-1.66%"
"Jun 14, 2016","6,385.71","6,548.80","6,548.80","6,362.90","106.25M","-2.49%"
"Jun 10, 2016","6,548.82","6,618.20","6,618.20","6,515.90","59.02M","-1.05%"
"Jun 09, 2016","6,618.21","6,645.20","6,650.90","6,575.30","62.13M","-0.41%"
"Jun 08, 2016","6,645.16","6,659.90","6,659.90","6,582.20","71.33M","-0.22%"
"Jun 07, 2016","6,659.86","6,640.90","6,699.00","6,640.90","76.80M","0.27%"
"Jun 06, 2016","6,641.85","6,632.50","6,662.20","6,602.10","72.67M","0.14%"
"Jun 03, 2016","6,632.54","6,585.90","6,651.10","6,580.10","83.69M","0.71%"
"Jun 02, 2016","6,585.91","6,674.90","6,684.30","6,572.00","91.44M","-1.33%"
"Jun 01, 2016","6,674.95","6,758.60","6,758.60","6,634.70","87.76M","-1.24%"
"May 31, 2016","6,758.65","6,791.30","6,797.10","6,737.10","173.56M","-0.48%"
"May 30, 2016","6,791.28","6,804.60","6,823.60","6,775.20","56.34M","-0.20%"
"May 27, 2016","6,804.59","6,768.20","6,828.60","6,768.20","94.15M","0.54%"
"May 26, 2016","6,768.18","6,744.90","6,792.50","6,708.50","84.04M","0.35%"
"May 25, 2016","6,744.88","6,627.70","6,782.70","6,627.70","100.24M","1.77%"
"May 24, 2016","6,627.69","6,646.60","6,668.00","6,627.69","73.83M","-0.28%"
"May 23, 2016","6,646.62","6,686.30","6,712.30","6,610.10","78.78M","-0.59%"
"May 20, 2016","6,686.26","6,657.70","6,701.80","6,633.60","73.98M","0.43%"
"May 19, 2016","6,657.75","6,640.10","6,705.40","6,633.10","102.46M","0.27%"
"May 18, 2016","6,640.06","6,700.00","6,703.30","6,614.80","100.72M","-0.90%"
"May 17, 2016","6,700.03","6,702.20","6,717.00","6,671.50","111.60M","-0.03%"
"May 16, 2016","6,702.23","6,659.10","6,715.40","6,629.70","77.93M","0.65%"
"May 13, 2016","6,659.06","6,709.90","6,719.10","6,623.70","84.62M","-0.76%"
"May 12, 2016","6,709.87","6,768.30","6,768.30","6,674.40","103.93M","-0.86%"
"May 11, 2016","6,768.30","6,765.80","6,873.80","6,746.80","103.96M","0.04%"
"May 10, 2016","6,765.76","6,664.60","6,770.30","6,653.80","105.63M","1.52%"
"May 09, 2016","6,664.56","6,616.70","6,666.60","6,544.90","80.35M","0.72%"
"May 06, 2016","6,616.75","6,621.50","6,621.50","6,504.80","113.84M","-0.07%"
