"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 01, 2010","7,243.52","7,389.70","7,389.70","7,231.90","59.77M","-2.00%"
"Jun 30, 2010","7,391.27","7,403.80","7,403.80","7,296.70","69.32M","-0.19%"
"Jun 29, 2010","7,405.11","7,485.60","7,519.50","7,393.90","42.73M","-1.07%"
"Jun 28, 2010","7,484.85","7,484.70","7,510.30","7,446.50","57.77M","-0.02%"
"Jun 25, 2010","7,486.19","7,572.00","7,575.80","7,471.50","106.77M","-1.14%"
"Jun 24, 2010","7,572.67","7,515.60","7,598.00","7,508.00","93.04M","0.76%"
"Jun 23, 2010","7,515.58","7,532.20","7,549.80","7,513.90","101.67M","-0.22%"
"Jun 22, 2010","7,532.52","7,607.00","7,607.00","7,532.50","142.85M","-1.00%"
"Jun 21, 2010","7,608.65","7,579.40","7,642.20","7,574.80","26.59M","0.39%"
"Jun 18, 2010","7,579.04","7,545.80","7,581.00","7,529.20","47.03M","0.44%"
"Jun 17, 2010","7,546.12","7,532.30","7,567.10","7,527.20","49.98M","0.18%"
"Jun 16, 2010","7,532.24","7,544.10","7,607.90","7,518.20","50.27M","-0.14%"
"Jun 15, 2010","7,542.67","7,507.80","7,574.80","7,499.60","38.46M","0.46%"
"Jun 11, 2010","7,508.00","7,461.60","7,543.50","7,461.30","37.47M","0.63%"
"Jun 10, 2010","7,461.04","7,401.20","7,461.80","7,396.00","52.47M","0.79%"
"Jun 09, 2010","7,402.43","7,338.40","7,408.00","7,311.40","49.61M","0.88%"
"Jun 08, 2010","7,337.72","7,307.70","7,365.00","7,285.90","46.85M","0.42%"
"Jun 07, 2010","7,307.30","7,423.90","7,423.90","7,279.60","37.52M","-1.59%"
"Jun 04, 2010","7,425.41","7,470.40","7,479.70","7,373.30","38.78M","-0.60%"
"Jun 03, 2010","7,469.95","7,392.40","7,479.30","7,392.40","33.48M","1.06%"
"Jun 02, 2010","7,391.62","7,336.00","7,442.60","7,335.70","56.17M","0.76%"
"Jun 01, 2010","7,335.98","7,351.50","7,355.70","7,282.50","58.69M","-0.23%"
"May 31, 2010","7,352.72","7,308.50","7,396.40","7,293.50","56.13M","0.72%"
"May 28, 2010","7,300.30","7,200.40","7,302.50","7,200.40","58.85M","1.39%"
"May 27, 2010","7,200.11","7,221.60","7,233.90","7,156.50","83.06M","-0.30%"
"May 26, 2010","7,221.63","7,168.10","7,317.20","7,168.10","102.49M","0.75%"
"May 25, 2010","7,167.56","7,272.00","7,272.00","7,167.60","37.55M","-1.45%"
"May 24, 2010","7,273.01","7,219.30","7,279.90","7,153.10","36.07M","0.75%"
"May 21, 2010","7,218.79","7,270.10","7,270.10","7,081.30","56.50M","-0.72%"
"May 20, 2010","7,271.20","7,275.20","7,348.20","7,236.80","61.69M","-0.03%"
"May 19, 2010","7,273.45","7,395.50","7,395.50","7,273.40","49.97M","-1.65%"
"May 18, 2010","7,395.80","7,357.10","7,427.10","7,357.10","36.16M","0.52%"
"May 17, 2010","7,357.27","7,480.00","7,480.00","7,347.00","36.25M","-1.66%"
"May 14, 2010","7,481.76","7,471.40","7,489.20","7,433.90","39.89M","0.13%"
"May 13, 2010","7,472.06","7,417.40","7,478.70","7,417.40","41.87M","0.74%"
"May 12, 2010","7,417.24","7,302.70","7,436.70","7,302.70","38.45M","1.58%"
"May 11, 2010","7,302.13","7,350.80","7,376.60","7,302.10","40.15M","-0.66%"
"May 10, 2010","7,350.47","7,239.90","7,350.50","7,218.10","34.20M","1.54%"
"May 07, 2010","7,238.98","7,298.10","7,327.60","7,109.50","51.19M","-0.85%"
"May 06, 2010","7,300.72","7,355.80","7,364.30","7,281.00","38.79M","-0.75%"
"May 05, 2010","7,356.14","7,308.10","7,386.30","7,250.00","36.05M","0.63%"
"May 04, 2010","7,309.90","7,366.60","7,426.30","7,309.90","35.83M","-0.76%"
"May 03, 2010","7,366.09","7,437.20","7,442.90","7,360.90","35.17M","-0.95%"
"Apr 30, 2010","7,436.76","7,468.60","7,484.40","7,371.30","55.70M","-0.49%"
"Apr 29, 2010","7,473.62","7,458.20","7,517.40","7,451.20","40.40M","0.22%"
"Apr 28, 2010","7,457.14","7,490.40","7,490.80","7,414.50","36.87M","-0.46%"
"Apr 27, 2010","7,491.80","7,493.20","7,547.10","7,486.40","31.29M","-0.01%"
"Apr 23, 2010","7,492.90","7,545.50","7,545.50","7,486.50","39.60M","-0.69%"
"Apr 22, 2010","7,545.14","7,646.70","7,646.70","7,518.00","39.59M","-1.32%"
"Apr 21, 2010","7,646.40","7,672.90","7,708.20","7,630.50","45.03M","-0.34%"
"Apr 20, 2010","7,672.28","7,720.90","7,750.30","7,665.20","34.96M","-0.62%"
"Apr 19, 2010","7,720.52","7,776.80","7,777.10","7,695.40","32.28M","-0.75%"
"Apr 16, 2010","7,778.83","7,809.60","7,826.30","7,741.50","46.39M","-0.40%"
"Apr 15, 2010","7,809.78","7,865.40","7,865.40","7,801.10","52.76M","-0.70%"
"Apr 14, 2010","7,864.45","7,829.40","7,883.40","7,805.90","34.32M","0.46%"
"Apr 13, 2010","7,828.28","7,880.90","7,881.20","7,801.90","34.77M","-0.67%"
"Apr 12, 2010","7,880.91","7,872.00","7,904.70","7,865.20","35.33M","0.12%"
"Apr 09, 2010","7,871.41","7,886.60","7,906.80","7,835.30","39.75M","-0.19%"
"Apr 08, 2010","7,886.75","7,816.10","7,897.20","7,813.00","46.09M","0.90%"
"Apr 07, 2010","7,816.32","7,784.40","7,836.70","7,784.40","52.91M","0.41%"
"Apr 06, 2010","7,784.51","7,759.90","7,786.40","7,746.80","35.29M","0.33%"
"Apr 01, 2010","7,758.68","7,748.90","7,776.90","7,701.00","42.17M","0.13%"
"Mar 31, 2010","7,748.56","7,778.40","7,848.70","7,748.60","56.93M","-0.38%"
"Mar 30, 2010","7,777.88","7,765.20","7,798.90","7,742.90","47.00M","0.18%"
"Mar 29, 2010","7,764.29","7,811.60","7,818.60","7,755.10","39.91M","-0.61%"
"Mar 26, 2010","7,811.74","7,832.40","7,837.70","7,744.60","44.19M","-0.26%"
"Mar 25, 2010","7,832.20","7,850.70","7,853.20","7,813.40","31.72M","-0.25%"
"Mar 24, 2010","7,851.90","7,834.90","7,887.00","7,828.20","34.11M","0.21%"
"Mar 23, 2010","7,835.19","7,798.60","7,845.60","7,767.80","48.89M","0.47%"
"Mar 22, 2010","7,798.32","7,844.90","7,844.90","7,726.20","49.01M","-0.60%"
"Mar 19, 2010","7,845.20","7,778.50","7,846.60","7,758.80","39.51M","0.86%"
"Mar 18, 2010","7,778.47","7,767.20","7,794.90","7,756.60","70.08M","0.16%"
"Mar 17, 2010","7,766.25","7,762.10","7,770.00","7,722.30","89.79M","-0.01%"
"Mar 16, 2010","7,767.39","7,774.80","7,811.30","7,731.60","48.26M","-0.09%"
"Mar 15, 2010","7,774.35","7,836.20","7,853.00","7,774.30","32.71M","-0.79%"
"Mar 12, 2010","7,836.41","7,867.40","7,887.70","7,814.40","33.15M","-0.33%"
"Mar 11, 2010","7,862.27","7,843.50","7,888.10","7,842.40","33.07M","0.24%"
"Mar 10, 2010","7,843.06","7,886.90","7,899.00","7,806.20","45.04M","-0.58%"
"Mar 09, 2010","7,889.01","7,855.10","7,905.60","7,839.80","48.75M","0.43%"
"Mar 08, 2010","7,855.49","7,872.90","7,940.90","7,828.10","36.80M","-0.21%"
"Mar 05, 2010","7,872.28","7,867.40","7,899.50","7,832.60","35.50M","0.06%"
"Mar 04, 2010","7,867.73","7,813.50","7,909.80","7,813.50","46.68M","0.69%"
"Mar 03, 2010","7,813.84","7,787.00","7,872.40","7,783.50","44.17M","0.35%"
"Mar 02, 2010","7,786.89","7,823.90","7,888.10","7,747.50","33.36M","-0.46%"
"Mar 01, 2010","7,823.13","7,597.60","7,828.50","7,593.80","39.19M","2.99%"
"Feb 26, 2010","7,595.99","7,452.60","7,610.10","7,449.40","45.46M","1.91%"
"Feb 25, 2010","7,453.38","7,564.90","7,584.90","7,442.20","39.93M","-1.47%"
"Feb 24, 2010","7,564.56","7,621.40","7,621.40","7,506.00","42.70M","-0.75%"
"Feb 23, 2010","7,621.68","7,656.70","7,656.70","7,569.20","50.87M","-0.47%"
"Feb 22, 2010","7,657.66","7,514.50","7,661.20","7,506.10","46.27M","1.92%"
"Feb 19, 2010","7,513.07","7,508.80","7,599.30","7,497.70","59.45M","0.05%"
"Feb 18, 2010","7,509.22","7,396.70","7,580.60","7,381.10","56.47M","1.51%"
"Feb 17, 2010","7,397.59","7,334.50","7,409.40","7,321.00","51.95M","0.88%"
"Feb 16, 2010","7,333.30","7,341.40","7,402.30","7,313.60","59.54M","-0.08%"
"Feb 15, 2010","7,339.21","7,280.20","7,350.40","7,274.20","37.94M","0.81%"
"Feb 12, 2010","7,280.54","7,181.60","7,303.10","7,180.90","45.35M","1.39%"
"Feb 11, 2010","7,180.43","7,166.40","7,242.00","7,161.60","47.89M","0.20%"
