"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 25, 2019","1,333.30","1,328.90","1,339.80","1,326.70","39.44M","0.33%"
"Jun 24, 2019","1,328.90","1,319.60","1,335.60","1,319.40","48.75M","0.70%"
"Jun 21, 2019","1,319.60","1,344.10","1,344.70","1,319.60","103.63M","-1.82%"
"Jun 20, 2019","1,344.10","1,334.50","1,344.30","1,330.90","70.01M","0.72%"
"Jun 19, 2019","1,334.50","1,318.80","1,334.50","1,318.80","65.54M","1.19%"
"Jun 18, 2019","1,318.80","1,313.80","1,324.90","1,303.00","88.79M","0.38%"
"Jun 17, 2019","1,313.80","1,344.40","1,344.50","1,306.90","70.44M","-2.28%"
"Jun 14, 2019","1,344.40","1,338.60","1,349.50","1,338.00","49.85M","0.43%"
"Jun 13, 2019","1,338.60","1,323.40","1,339.60","1,323.40","63.09M","1.15%"
"Jun 12, 2019","1,323.40","1,316.50","1,332.30","1,316.50","69.76M","0.52%"
"Jun 11, 2019","1,316.50","1,296.10","1,320.30","1,296.10","86.23M","1.57%"
"Jun 07, 2019","1,296.10","1,285.30","1,296.30","1,285.30","43.67M","0.84%"
"Jun 06, 2019","1,285.30","1,277.00","1,288.30","1,274.90","51.39M","0.65%"
"Jun 05, 2019","1,277.00","1,285.70","1,289.30","1,270.10","54.05M","-0.68%"
"Jun 04, 2019","1,285.70","1,272.70","1,286.20","1,271.20","75.71M","1.02%"
"Jun 03, 2019","1,272.70","1,294.00","1,295.40","1,270.10","48.10M","-1.65%"
"May 31, 2019","1,294.00","1,290.60","1,294.00","1,285.40","56.43M","0.26%"
"May 30, 2019","1,290.60","1,276.00","1,293.00","1,274.00","71.29M","1.14%"
"May 29, 2019","1,276.00","1,274.70","1,280.70","1,272.30","50.74M","0.10%"
"May 28, 2019","1,274.70","1,263.20","1,277.60","1,262.00","89.98M","0.91%"
"May 27, 2019","1,263.20","1,276.50","1,289.60","1,260.70","65.00M","-1.04%"
"May 24, 2019","1,276.50","1,275.80","1,276.60","1,266.20","49.51M","0.05%"
"May 23, 2019","1,275.80","1,269.90","1,279.70","1,268.30","41.08M","0.46%"
"May 22, 2019","1,269.90","1,271.10","1,273.40","1,265.40","41.03M","-0.09%"
"May 21, 2019","1,271.10","1,261.30","1,273.40","1,247.30","70.24M","0.78%"
"May 20, 2019","1,261.30","1,258.40","1,264.00","1,250.90","63.46M","0.23%"
"May 17, 2019","1,258.40","1,239.90","1,260.90","1,239.90","46.87M","1.49%"
"May 16, 2019","1,239.90","1,224.80","1,240.20","1,224.80","57.65M","1.23%"
"May 15, 2019","1,224.80","1,220.00","1,228.70","1,217.10","32.35M","0.39%"
"May 14, 2019","1,220.00","1,224.50","1,224.50","1,212.70","79.08M","-0.37%"
"May 13, 2019","1,224.50","1,214.60","1,225.80","1,213.10","37.62M","0.82%"
"May 10, 2019","1,214.60","1,205.20","1,216.30","1,203.80","43.68M","0.78%"
"May 09, 2019","1,205.20","1,180.50","1,206.50","1,180.50","56.10M","2.09%"
"May 08, 2019","1,180.50","1,208.30","1,208.30","1,170.70","59.55M","-2.30%"
"May 07, 2019","1,208.30","1,205.10","1,217.80","1,204.40","41.39M","0.27%"
"May 06, 2019","1,205.10","1,212.20","1,212.20","1,192.60","40.65M","-0.59%"
"May 03, 2019","1,212.20","1,207.30","1,216.50","1,202.60","28.01M","0.41%"
"May 02, 2019","1,207.30","1,216.20","1,217.10","1,201.90","38.41M","-0.73%"
"May 01, 2019","1,216.20","1,205.70","1,216.30","1,202.80","48.17M","0.87%"
"Apr 30, 2019","1,205.70","1,205.30","1,207.80","1,190.40","38.90M","0.03%"
"Apr 29, 2019","1,205.30","1,211.00","1,211.00","1,199.70","33.63M","-0.47%"
"Apr 26, 2019","1,211.00","1,213.90","1,215.60","1,205.50","37.19M","-0.24%"
"Apr 24, 2019","1,213.90","1,211.00","1,224.10","1,210.10","57.25M","0.24%"
"Apr 23, 2019","1,211.00","1,210.30","1,225.40","1,206.80","41.88M","0.06%"
"Apr 18, 2019","1,210.30","1,197.40","1,210.30","1,197.40","40.51M","1.08%"
"Apr 17, 2019","1,197.40","1,178.70","1,200.50","1,178.70","91.65M","1.59%"
"Apr 16, 2019","1,178.70","1,187.90","1,190.40","1,176.00","36.47M","-0.77%"
"Apr 15, 2019","1,187.90","1,184.80","1,189.30","1,179.40","38.41M","0.26%"
"Apr 12, 2019","1,184.80","1,174.50","1,188.00","1,174.50","35.77M","0.88%"
"Apr 11, 2019","1,174.50","1,170.90","1,177.40","1,166.60","37.56M","0.31%"
"Apr 10, 2019","1,170.90","1,172.10","1,174.20","1,164.10","35.29M","-0.10%"
"Apr 09, 2019","1,172.10","1,166.70","1,173.00","1,156.90","47.84M","0.46%"
"Apr 08, 2019","1,166.70","1,169.40","1,170.80","1,163.70","30.41M","-0.23%"
"Apr 05, 2019","1,169.40","1,171.30","1,173.10","1,164.00","37.66M","-0.16%"
"Apr 04, 2019","1,171.30","1,178.70","1,179.90","1,167.70","42.22M","-0.63%"
"Apr 03, 2019","1,178.70","1,168.10","1,178.90","1,166.90","49.67M","0.91%"
"Apr 02, 2019","1,168.10","1,171.60","1,176.80","1,167.20","51.64M","-0.30%"
"Apr 01, 2019","1,171.60","1,177.40","1,178.90","1,168.30","53.09M","-0.49%"
"Mar 29, 2019","1,177.40","1,171.80","1,179.60","1,171.00","62.22M","0.48%"
"Mar 28, 2019","1,171.80","1,169.40","1,174.60","1,162.80","71.61M","0.21%"
"Mar 27, 2019","1,169.40","1,166.00","1,169.40","1,159.60","57.40M","0.29%"
"Mar 26, 2019","1,166.00","1,162.50","1,166.10","1,158.60","48.15M","0.30%"
"Mar 25, 2019","1,162.50","1,162.10","1,163.90","1,151.50","56.70M","0.03%"
"Mar 22, 2019","1,162.10","1,163.20","1,168.00","1,159.60","37.96M","-0.09%"
"Mar 21, 2019","1,163.20","1,160.10","1,163.20","1,152.50","81.60M","0.27%"
"Mar 20, 2019","1,160.10","1,168.10","1,169.20","1,156.70","56.47M","-0.68%"
"Mar 19, 2019","1,168.10","1,160.70","1,168.40","1,156.80","47.18M","0.64%"
"Mar 18, 2019","1,160.70","1,166.60","1,167.00","1,154.50","45.65M","-0.51%"
"Mar 15, 2019","1,166.60","1,164.00","1,175.10","1,163.10","97.46M","0.22%"
"Mar 14, 2019","1,164.00","1,161.80","1,167.20","1,156.00","44.50M","0.19%"
"Mar 13, 2019","1,161.80","1,158.30","1,161.80","1,144.70","56.46M","0.30%"
"Mar 12, 2019","1,158.30","1,161.00","1,165.50","1,152.30","62.84M","-0.23%"
"Mar 11, 2019","1,161.00","1,157.80","1,162.10","1,154.70","51.75M","0.28%"
"Mar 08, 2019","1,157.80","1,163.70","1,163.70","1,154.80","54.25M","-0.51%"
"Mar 07, 2019","1,163.70","1,150.10","1,166.30","1,150.10","65.19M","1.18%"
"Mar 06, 2019","1,150.10","1,143.10","1,151.70","1,138.20","68.63M","0.61%"
"Mar 05, 2019","1,143.10","1,141.70","1,145.40","1,127.50","90.61M","0.12%"
"Mar 04, 2019","1,141.70","1,142.10","1,145.90","1,138.70","52.35M","-0.04%"
"Mar 01, 2019","1,142.10","1,137.90","1,143.20","1,136.80","66.38M","0.37%"
"Feb 28, 2019","1,137.90","1,135.30","1,139.90","1,127.70","63.48M","0.23%"
"Feb 27, 2019","1,135.30","1,138.60","1,139.80","1,116.00","63.34M","-0.29%"
"Feb 26, 2019","1,138.60","1,150.00","1,150.80","1,132.80","78.95M","-0.99%"
"Feb 25, 2019","1,150.00","1,159.30","1,159.50","1,144.70","60.53M","-0.80%"
"Feb 22, 2019","1,159.30","1,145.80","1,160.30","1,145.80","61.11M","1.18%"
"Feb 21, 2019","1,145.80","1,138.90","1,153.40","1,138.70","77.48M","0.61%"
"Feb 20, 2019","1,138.90","1,153.00","1,153.80","1,133.50","50.76M","-1.22%"
"Feb 19, 2019","1,153.00","1,144.70","1,153.30","1,144.40","67.90M","0.73%"
"Feb 18, 2019","1,144.70","1,133.40","1,145.20","1,133.00","48.77M","1.00%"
"Feb 15, 2019","1,133.40","1,115.50","1,137.80","1,115.50","83.55M","1.60%"
"Feb 14, 2019","1,115.50","1,135.60","1,138.90","1,104.00","96.51M","-1.77%"
"Feb 13, 2019","1,135.60","1,141.50","1,141.50","1,128.00","67.76M","-0.52%"
"Feb 12, 2019","1,141.50","1,132.40","1,144.40","1,132.40","61.96M","0.80%"
"Feb 11, 2019","1,132.40","1,138.50","1,141.20","1,130.10","47.17M","-0.54%"
"Feb 08, 2019","1,138.50","1,132.20","1,138.50","1,125.70","54.97M","0.56%"
"Feb 07, 2019","1,132.20","1,126.30","1,138.20","1,126.30","81.86M","0.52%"
"Feb 06, 2019","1,126.30","1,123.20","1,136.30","1,123.10","47.68M","0.28%"
"Feb 05, 2019","1,123.20","1,113.80","1,129.20","1,112.20","49.80M","0.84%"
"Feb 04, 2019","1,113.80","1,100.90","1,122.00","1,096.80","58.05M","1.17%"
"Feb 01, 2019","1,100.90","1,108.80","1,112.60","1,098.10","41.74M","-0.71%"
"Jan 31, 2019","1,108.80","1,126.50","1,127.50","1,105.00","65.13M","-1.57%"
"Jan 30, 2019","1,126.50","1,130.90","1,140.60","1,120.40","67.85M","-0.39%"
"Jan 29, 2019","1,130.90","1,077.50","1,136.10","1,077.20","112.18M","4.96%"
"Jan 25, 2019","1,077.50","1,070.80","1,081.40","1,070.80","39.38M","0.63%"
"Jan 24, 2019","1,070.80","1,063.80","1,077.10","1,063.70","43.02M","0.66%"
"Jan 23, 2019","1,063.80","1,067.90","1,070.50","1,061.30","42.03M","-0.38%"
"Jan 22, 2019","1,067.90","1,070.10","1,075.50","1,066.80","25.76M","-0.21%"
"Jan 21, 2019","1,070.10","1,063.80","1,074.30","1,063.80","27.62M","0.59%"
"Jan 18, 2019","1,063.80","1,060.60","1,066.30","1,055.00","35.05M","0.30%"
"Jan 17, 2019","1,060.60","1,061.10","1,065.80","1,054.40","44.37M","-0.05%"
"Jan 16, 2019","1,061.10","1,049.70","1,061.40","1,048.30","47.06M","1.09%"
"Jan 15, 2019","1,049.70","1,052.50","1,052.50","1,042.80","40.97M","-0.27%"
"Jan 14, 2019","1,052.50","1,049.20","1,066.30","1,046.30","43.91M","0.31%"
"Jan 11, 2019","1,049.20","1,041.40","1,052.40","1,041.20","32.03M","0.75%"
"Jan 10, 2019","1,041.40","1,046.40","1,049.00","1,038.30","39.88M","-0.48%"
"Jan 09, 2019","1,046.40","1,042.20","1,054.00","1,040.60","40.58M","0.40%"
"Jan 08, 2019","1,042.20","1,027.30","1,048.90","1,025.50","58.43M","1.45%"
"Jan 07, 2019","1,027.30","1,029.80","1,044.40","1,027.30","34.87M","-0.24%"
"Jan 04, 2019","1,029.80","1,025.90","1,033.40","1,018.40","46.19M","0.38%"
"Jan 03, 2019","1,025.90","1,002.60","1,028.30","1,002.60","36.66M","2.32%"
"Jan 02, 2019","1,002.60","1,028.10","1,028.40","1,002.40","31.26M","-2.48%"
"Dec 31, 2018","1,028.10","1,022.90","1,036.30","1,022.90","23.95M","0.51%"
"Dec 28, 2018","1,022.90","1,018.70","1,024.10","1,014.90","37.65M","0.41%"
"Dec 27, 2018","1,018.70","1,004.30","1,023.60","1,004.30","41.16M","1.43%"
"Dec 24, 2018","1,004.30","992.90","1,004.30","983.10","27.39M","1.15%"
"Dec 21, 2018","992.90","1,030.20","1,031.40","992.60","141.61M","-3.62%"
"Dec 20, 2018","1,030.20","1,049.60","1,053.80","1,030.20","87.15M","-1.85%"
"Dec 19, 2018","1,049.60","1,058.10","1,058.10","1,043.60","61.09M","-0.80%"
"Dec 18, 2018","1,058.10","1,058.20","1,066.20","1,042.80","71.16M","-0.01%"
"Dec 17, 2018","1,058.20","1,043.90","1,059.50","1,040.60","53.56M","1.37%"
"Dec 14, 2018","1,043.90","1,070.70","1,070.70","1,041.40","84.25M","-2.50%"
"Dec 13, 2018","1,070.70","1,096.90","1,096.90","1,049.40","95.07M","-2.39%"
"Dec 12, 2018","1,096.90","1,102.70","1,103.00","1,080.80","69.67M","-0.53%"
"Dec 11, 2018","1,102.70","1,092.80","1,107.50","1,092.50","73.78M","0.91%"
"Dec 10, 2018","1,092.80","1,114.20","1,114.70","1,090.70","62.84M","-1.92%"
"Dec 07, 2018","1,114.20","1,104.80","1,115.60","1,102.20","53.78M","0.85%"
"Dec 06, 2018","1,104.80","1,102.50","1,107.20","1,093.70","53.60M","0.21%"
"Dec 05, 2018","1,102.50","1,106.60","1,106.60","1,077.80","68.20M","-0.37%"
"Dec 04, 2018","1,106.60","1,103.80","1,112.00","1,093.70","55.78M","0.25%"
"Dec 03, 2018","1,103.80","1,082.80","1,103.80","1,082.80","39.99M","1.94%"
"Nov 30, 2018","1,082.80","1,097.40","1,098.20","1,078.70","74.23M","-1.33%"
"Nov 29, 2018","1,097.40","1,091.00","1,101.90","1,088.80","49.49M","0.59%"
"Nov 28, 2018","1,091.00","1,090.80","1,097.40","1,084.10","120.38M","0.02%"
"Nov 27, 2018","1,090.80","1,065.00","1,090.80","1,057.80","82.93M","2.42%"
"Nov 26, 2018","1,065.00","1,077.60","1,077.60","1,056.70","92.24M","-1.17%"
"Nov 23, 2018","1,077.60","1,090.90","1,091.60","1,074.70","53.76M","-1.22%"
"Nov 22, 2018","1,090.90","1,094.70","1,095.50","1,086.00","92.38M","-0.35%"
"Nov 21, 2018","1,094.70","1,095.40","1,097.10","1,076.20","79.43M","-0.06%"
"Nov 20, 2018","1,095.40","1,104.50","1,104.50","1,086.20","76.75M","-0.82%"
"Nov 19, 2018","1,104.50","1,106.50","1,111.60","1,099.60","68.06M","-0.18%"
"Nov 16, 2018","1,106.50","1,108.20","1,109.80","1,098.80","49.24M","-0.15%"
"Nov 15, 2018","1,108.20","1,110.70","1,122.10","1,099.40","69.82M","-0.23%"
"Nov 14, 2018","1,110.70","1,108.80","1,126.10","1,108.80","77.39M","0.17%"
"Nov 13, 2018","1,108.80","1,128.00","1,128.00","1,108.00","73.86M","-1.70%"
"Nov 12, 2018","1,128.00","1,123.60","1,128.00","1,116.90","55.72M","0.39%"
"Nov 09, 2018","1,123.60","1,119.90","1,128.80","1,116.70","40.58M","0.33%"
"Nov 08, 2018","1,119.90","1,126.50","1,140.30","1,116.00","47.99M","-0.59%"
"Nov 07, 2018","1,126.50","1,117.80","1,126.50","1,105.30","50.39M","0.78%"
"Nov 06, 2018","1,117.80","1,117.20","1,120.60","1,104.70","33.75M","0.81%"
"Nov 05, 2018","1,108.80","1,117.40","1,118.30","1,106.20","48.51M","-0.77%"
"Nov 02, 2018","1,117.40","1,106.30","1,117.50","1,100.50","51.38M","1.00%"
"Nov 01, 2018","1,106.30","1,118.60","1,120.60","1,102.30","78.86M","-1.10%"
"Oct 31, 2018","1,118.60","1,131.50","1,133.70","1,110.70","74.50M","-1.14%"
"Oct 30, 2018","1,131.50","1,125.00","1,131.50","1,115.40","78.97M","0.58%"
"Oct 29, 2018","1,125.00","1,110.30","1,128.40","1,108.00","61.09M","1.32%"
"Oct 26, 2018","1,110.30","1,112.70","1,119.40","1,101.10","88.95M","-0.22%"
"Oct 25, 2018","1,112.70","1,146.10","1,146.10","1,112.70","72.35M","-2.91%"
"Oct 24, 2018","1,146.10","1,143.40","1,149.00","1,140.30","57.10M","0.24%"
"Oct 23, 2018","1,143.40","1,158.50","1,159.00","1,143.40","54.01M","-1.30%"
"Oct 22, 2018","1,158.50","1,161.70","1,165.20","1,151.50","60.01M","-0.28%"
"Oct 19, 2018","1,161.70","1,164.10","1,164.10","1,150.40","48.82M","-0.21%"
"Oct 18, 2018","1,164.10","1,138.20","1,164.10","1,134.30","70.56M","2.28%"
"Oct 17, 2018","1,138.20","1,134.80","1,140.40","1,131.50","79.25M","0.30%"
"Oct 16, 2018","1,134.80","1,139.00","1,148.40","1,120.50","74.86M","-0.37%"
"Oct 15, 2018","1,139.00","1,136.90","1,147.30","1,128.60","91.58M","0.18%"
"Oct 12, 2018","1,136.90","1,156.00","1,156.00","1,126.20","145.39M","-1.65%"
"Oct 11, 2018","1,156.00","1,194.30","1,194.30","1,156.00","83.36M","-3.21%"
"Oct 10, 2018","1,194.30","1,187.90","1,202.20","1,187.70","59.68M","0.54%"
"Oct 09, 2018","1,187.90","1,195.60","1,196.10","1,180.50","51.16M","-0.64%"
"Oct 08, 2018","1,195.60","1,213.80","1,214.20","1,195.50","50.47M","-1.50%"
"Oct 05, 2018","1,213.80","1,214.40","1,222.20","1,210.90","44.02M","-0.05%"
"Oct 04, 2018","1,214.40","1,205.60","1,216.30","1,204.00","62.70M","0.73%"
"Oct 03, 2018","1,205.60","1,199.70","1,207.00","1,196.10","44.57M","0.49%"
"Oct 02, 2018","1,199.70","1,202.10","1,209.20","1,197.00","52.96M","-0.20%"
"Oct 01, 2018","1,202.10","1,206.00","1,206.00","1,196.30","23.59M","-0.32%"
"Sep 28, 2018","1,206.00","1,209.40","1,215.80","1,204.00","62.95M","-0.28%"
"Sep 27, 2018","1,209.40","1,204.30","1,211.60","1,201.90","48.67M","0.42%"
"Sep 26, 2018","1,204.30","1,195.70","1,212.20","1,195.70","45.55M","0.72%"
"Sep 25, 2018","1,195.70","1,193.70","1,204.60","1,189.20","40.77M","0.17%"
"Sep 24, 2018","1,193.70","1,191.80","1,199.10","1,184.10","44.31M","0.16%"
"Sep 21, 2018","1,191.80","1,188.60","1,205.50","1,186.20","51.20M","0.27%"
"Sep 20, 2018","1,188.60","1,198.00","1,199.60","1,185.30","48.61M","-0.78%"
"Sep 19, 2018","1,198.00","1,216.40","1,218.90","1,196.30","55.45M","-1.51%"
"Sep 18, 2018","1,216.40","1,225.60","1,238.50","1,211.80","45.77M","-0.75%"
"Sep 17, 2018","1,225.60","1,207.90","1,228.40","1,201.40","48.57M","1.47%"
"Sep 14, 2018","1,207.90","1,198.50","1,208.90","1,198.50","29.87M","0.78%"
"Sep 13, 2018","1,198.50","1,203.70","1,208.90","1,193.60","37.62M","-0.43%"
"Sep 12, 2018","1,203.70","1,211.70","1,211.70","1,189.90","38.10M","-0.66%"
"Sep 11, 2018","1,211.70","1,179.50","1,215.30","1,179.30","48.55M","2.73%"
"Sep 10, 2018","1,179.50","1,188.90","1,188.90","1,174.20","30.92M","-0.79%"
"Sep 07, 2018","1,188.90","1,183.50","1,189.00","1,171.90","37.13M","0.46%"
"Sep 06, 2018","1,183.50","1,153.60","1,193.50","1,153.60","75.01M","2.59%"
"Sep 05, 2018","1,153.60","1,159.40","1,159.40","1,137.10","50.84M","-0.50%"
"Sep 04, 2018","1,159.40","1,151.10","1,172.20","1,143.70","47.38M","0.72%"
"Sep 03, 2018","1,151.10","1,177.30","1,185.10","1,147.20","52.48M","-2.23%"
"Aug 31, 2018","1,177.30","1,224.50","1,224.70","1,153.40","101.77M","-3.85%"
"Aug 30, 2018","1,224.50","1,182.10","1,234.70","1,182.00","98.68M","3.59%"
"Aug 29, 2018","1,182.10","1,181.40","1,185.10","1,147.40","95.35M","0.06%"
"Aug 28, 2018","1,181.40","1,212.60","1,213.00","1,173.60","82.07M","-2.57%"
"Aug 27, 2018","1,212.60","1,204.90","1,224.00","1,204.10","34.03M","0.64%"
"Aug 24, 2018","1,204.90","1,244.50","1,246.30","1,204.70","73.95M","-3.18%"
"Aug 23, 2018","1,244.50","1,221.80","1,270.20","1,221.80","113.62M","1.86%"
"Aug 22, 2018","1,221.80","1,136.10","1,221.80","1,136.00","112.11M","7.54%"
"Aug 21, 2018","1,136.10","1,141.80","1,145.10","1,129.40","27.48M","-0.50%"
"Aug 20, 2018","1,141.80","1,139.70","1,151.80","1,138.40","44.49M","0.18%"
"Aug 17, 2018","1,139.70","1,129.60","1,153.70","1,121.50","62.99M","0.89%"
"Aug 16, 2018","1,129.60","1,076.90","1,136.40","1,076.60","86.84M","4.89%"
"Aug 15, 2018","1,076.90","1,077.20","1,085.90","1,071.30","34.18M","-0.03%"
"Aug 14, 2018","1,077.20","1,060.50","1,077.20","1,060.30","28.79M","1.57%"
"Aug 13, 2018","1,060.50","1,060.40","1,063.50","1,050.90","23.45M","0.01%"
"Aug 10, 2018","1,060.40","1,053.40","1,064.10","1,052.30","17.58M","0.66%"
"Aug 09, 2018","1,053.40","1,049.30","1,056.50","1,047.00","18.81M","0.39%"
"Aug 08, 2018","1,049.30","1,051.30","1,056.70","1,047.30","19.78M","-0.19%"
"Aug 07, 2018","1,051.30","1,067.70","1,067.70","1,047.70","37.40M","-1.54%"
"Aug 06, 2018","1,067.70","1,055.10","1,067.90","1,052.30","19.89M","1.19%"
"Aug 03, 2018","1,055.10","1,059.30","1,066.10","1,051.80","19.06M","-0.40%"
"Aug 02, 2018","1,059.30","1,062.00","1,068.80","1,052.40","35.92M","-0.25%"
"Aug 01, 2018","1,062.00","1,061.70","1,063.70","1,052.40","18.57M","0.03%"
"Jul 31, 2018","1,061.70","1,051.10","1,064.50","1,050.40","27.17M","1.01%"
"Jul 30, 2018","1,051.10","1,033.90","1,054.10","1,030.60","30.03M","1.66%"
"Jul 27, 2018","1,033.90","1,020.80","1,037.30","1,020.70","32.78M","1.28%"
"Jul 26, 2018","1,020.80","1,023.30","1,026.70","1,019.80","33.52M","-0.24%"
"Jul 25, 2018","1,023.30","1,033.60","1,033.70","1,023.00","28.15M","-1.00%"
"Jul 24, 2018","1,033.60","1,033.60","1,037.00","1,025.60","24.45M","0.00%"
"Jul 23, 2018","1,033.60","1,045.10","1,045.20","1,030.50","19.74M","-1.10%"
"Jul 20, 2018","1,045.10","1,033.50","1,048.20","1,033.50","26.12M","1.12%"
"Jul 19, 2018","1,033.50","1,038.90","1,040.00","1,030.40","31.33M","-0.52%"
"Jul 18, 2018","1,038.90","1,032.30","1,038.90","1,026.30","26.74M","0.64%"
"Jul 17, 2018","1,032.30","1,042.50","1,043.70","1,029.20","34.21M","-0.98%"
"Jul 16, 2018","1,042.50","1,028.90","1,045.60","1,025.50","23.54M","1.32%"
"Jul 13, 2018","1,028.90","1,029.00","1,032.30","1,024.50","19.35M","-0.01%"
"Jul 12, 2018","1,029.00","1,027.30","1,032.30","1,020.80","39.59M","0.17%"
"Jul 11, 2018","1,027.30","1,035.00","1,035.20","1,017.70","32.69M","-0.74%"
"Jul 10, 2018","1,035.00","1,046.10","1,048.40","1,034.80","28.23M","-1.06%"
"Jul 09, 2018","1,046.10","1,043.60","1,046.30","1,034.50","23.09M","0.24%"
"Jul 06, 2018","1,043.60","1,029.20","1,044.40","1,029.20","31.40M","1.40%"
"Jul 05, 2018","1,029.20","1,012.00","1,032.80","1,012.00","42.09M","1.70%"
"Jul 04, 2018","1,012.00","1,006.60","1,022.40","1,003.60","29.92M","0.54%"
"Jul 03, 2018","1,006.60","985.50","1,006.60","985.50","29.14M","2.14%"
"Jul 02, 2018","985.50","984.00","993.00","984.00","24.46M","0.15%"
"Jun 29, 2018","984.00","985.10","988.70","980.70","68.29M","-0.11%"
"Jun 28, 2018","985.10","982.90","991.80","976.90","56.90M","0.22%"
"Jun 27, 2018","982.90","998.00","998.00","979.60","47.34M","-1.51%"
"Jun 26, 2018","998.00","996.40","1,000.90","987.30","44.38M","0.16%"
"Jun 25, 2018","996.40","1,005.30","1,017.90","994.70","58.16M","-0.89%"
"Jun 22, 2018","1,005.30","1,019.90","1,020.10","992.90","74.43M","-1.43%"
"Jun 21, 2018","1,019.90","1,037.80","1,044.00","1,018.20","85.45M","-1.72%"
"Jun 20, 2018","1,037.80","1,082.70","1,082.80","1,014.30","135.21M","-4.15%"
"Jun 19, 2018","1,082.70","1,067.80","1,082.70","1,064.30","47.09M","1.40%"
"Jun 18, 2018","1,067.80","1,089.50","1,098.10","1,065.80","47.58M","-1.99%"
"Jun 15, 2018","1,089.50","1,072.80","1,101.70","1,072.80","88.83M","1.56%"
"Jun 14, 2018","1,072.80","1,026.10","1,073.10","1,026.10","66.74M","4.55%"
"Jun 13, 2018","1,026.10","1,027.00","1,028.90","1,021.20","38.72M","-0.09%"
"Jun 12, 2018","1,027.00","1,030.20","1,037.60","1,023.60","39.92M","-0.31%"
"Jun 08, 2018","1,030.20","1,035.20","1,043.20","1,029.70","24.10M","-0.48%"
"Jun 07, 2018","1,035.20","1,030.40","1,051.90","1,030.10","40.77M","0.47%"
"Jun 06, 2018","1,030.40","1,029.60","1,036.60","1,022.80","41.53M","0.08%"
"Jun 05, 2018","1,029.60","1,029.30","1,036.20","1,016.40","42.93M","0.03%"
"Jun 04, 2018","1,029.30","1,034.20","1,038.20","1,023.70","27.55M","-0.47%"
"Jun 01, 2018","1,034.20","1,044.30","1,044.30","1,031.50","36.94M","-0.97%"
"May 31, 2018","1,044.30","1,037.20","1,051.30","1,036.60","47.95M","0.68%"
"May 30, 2018","1,037.20","1,043.80","1,044.00","1,026.70","47.36M","-0.63%"
"May 29, 2018","1,043.80","1,054.90","1,054.90","1,039.90","54.13M","-1.05%"
